user_id,recomendations
2460,"[5568378, 5569471, 5569230, 849843, 862349]"
2461,"[861272, 1058997, 908846, 901062, 909714]"
2462,"[6034857, 995242, 903325, 5978648, 1065593]"
2463,"[1082185, 6534178, 1133018, 995242, 1044078]"
2464,"[1070820, 862349, 903325, 951412, 872137]"
2465,"[994928, 1037863, 986912, 981760, 1033142]"
2466,"[1029743, 1106523, 923746, 1053763, 951590]"
2467,"[5978656, 908531, 1058997, 1127831, 825541]"
2468,"[1082185, 849843, 1133018, 976998, 1106523]"
2469,"[979707, 868764, 1005186, 847982, 1040807]"
2470,"[979707, 981760, 995785, 1026118, 866211]"
2471,"[923746, 1058997, 1126899, 1120741, 1132770]"
2472,"[1029743, 1005186, 981760, 986912, 1033615]"
2473,"[1082185, 1029743, 1106523, 6534178, 1058997]"
2474,"[1029743, 995242, 914190, 1022003, 859075]"
2475,"[5568378, 5569471, 1039156, 1082185, 5569327]"
2476,"[1082185, 1029743, 1106523, 1070820, 6534178]"
2477,"[1058997, 844165, 1126899, 1092026, 961554]"
2478,"[965766, 979707, 861272, 849843, 1133018]"
2479,"[916122, 951590, 981760, 909714, 1101010]"
2480,"[976199, 1126899, 833025, 1071939, 840361]"
2481,"[1082185, 1029743, 6534178, 883404, 844165]"
2482,"[1029743, 1106523, 923746, 844165, 1092026]"
2483,"[1082185, 961554, 1070820, 951590, 862349]"
2484,"[923746, 883404, 995242, 1029743, 927191]"
2485,"[995242, 883404, 5569471, 927191, 5569230]"
2486,"[1022003, 1029743, 1133018, 6534178, 1070015]"
2487,"[914190, 981760, 1026118, 5569230, 1071939]"
2488,"[6534178, 933835, 1070820, 5569230, 862349]"
2489,"[1082185, 1068719, 6534178, 1029743, 840361]"
2490,"[1106523, 1070015, 849843, 986912, 1041259]"
2491,"[995242, 883404, 1044078, 1048462, 986912]"
2492,"[1106523, 883404, 1003188, 6534178, 883003]"
2493,"[1106523, 6534178, 883404, 859075, 8090521]"
2494,"[1082185, 1071939, 840361, 862349, 1070820]"
2495,"[1082185, 1029743, 6534178, 1126899, 994928]"
2496,"[1056509, 995785, 916122, 1133018, 1106523]"
2497,"[860776, 995785, 1070820, 834484, 870515]"
2498,"[1053690, 1082185, 1070820, 1106523, 861272]"
2499,"[5569327, 1070820, 5568378, 6533889, 826249]"
2500,"[1082185, 6534178, 5978656, 1058997, 981760]"
